1.90944	22.430304	82.6	71.3	45.1973952
4.31136	24.845184	106.3	32.4	53.0481312
12.38112	0.0864	128	16	34.9947648
30.9312	0	179.3	8.2	147.0974688
20.32992	0.76896	84.5	13.5	117.6947712
21.73824	12.45888	99.8	14.4	165.5058528
20.4768	13.5648	119.8	35.5	179.0693568
9.49536	5.40864	47.1	54.3	89.2237248
7.00704	5.54688	84.5	80.7	69.5436192
4.19904	6.83424	77.9	100.6	49.0870368
3.0672	10.48032	66.5	113.1	39.223872
3.07584	12.4848	104.3	102.8	31.3448832
5.51232	27.57888	154.7	60.1	53.6266656
28.04544	26.11008	236.8	22.9	163.111104
27.36288	24.56352	165.3	15.5	190.1425536
40.81536	23.30208	156.7	11.8	241.8100128
39.5712	21.75552	176.4	13.1	241.6013568
18.36864	22.5504	18.9	17.1	208.5276096
15.28416	5.43456	114.4	23.2	129.7534464
22.8528	22.1184	92.9	52.1	170.1324
10.29888	7.36992	111.5	78.2	79.1188128
6.49728	18.35136	72.9	101.3	58.9309344
4.968	23.88096	68.7	118.6	59.7962304
3.09312	12.81312	87.6	106.8	47.1594528
4.73472	14.82624	166.1	66	47.7521568
5.98752	21.99744	65.9	31.8	59.252256
22.68864	7.36128	201.1	14.3	89.7785856
20.1744	14.74848	54.6	6.6	158.7301056
15.61248	1.9872	82.5	8.4	68.499648
22.65412278	7.87968	87	16.4	112.9866624
9.26208	3.09312	20.8	28.6	61.611408
5.13216	5.56416	38.1	52.5	41.0491584
4.19904	5.60736	51.1	91.2	35.4277152
1.88352	6.50592	4	128.6	24.19416
1.71072	8.693568	44.2	127	19.1113344
1.49472	10.27296	40.2	104.6	22.7510208
3.16224	14.80032	139.3	60	31.625856
4.26816	20.68416	123.2	36.4	38.2078944
14.73984	11.46528	168.4	13.5	60.2194176
25.82496	0	137.9	7.7	150.2689536
23.30208	3.25728	141.1	9.6	127.9139904
61.96608	27.61344	263.2	17.6	387.4274496
21.36672	21.73824	104.8	36	164.3131872
18.36	13.61664	80.7	46.1	129.5765856
22.43808	20.92608	169.6	79.7	133.937712
24.0192	22.74912	187.6	95.2	162.0541728
14.16096	21.80736	124.3	110.1	124.7710176
14.23008	22.02336	157.7	90.4	108.5271264
7.16256	16.12224	14.8	59.7	76.9097376
6.01344	30.70656	125.3	40.2	97.3836
17.89344	27.19008	156.7	15.4	134.7973056
17.95392	6.3504	111.4	11	148.3983072
26.11872	8.34624	165.4	7.7	228.8816352
41.22144	24.63264	163.1	14.2	374.370336
38.28384	28.40832	196.7	31.2	313.0575264
20.7792	19.84608	76.8	44	222.649344
14.5152	13.34016	97	78.5	123.3188928
7.2144	6.51456	54.7	97.6	55.2629952
6.93792	20.83104	114.7	106.8	58.5124992
3.1104	21.2112	38.9	92.3	49.584528
2.51424	23.33664	54.4	62.5	50.6680704
1.87488	21.4272	33.5	35.6	41.1690816
2.48832	3.757536	27	15.4	21.2433408
8.50176	1.08864	190.2	11	30.4656768
16.00992	0.61344	111.2	5.4	110.4596352
33.42816	3.1968	151.4	12.4	258.4348416
38.78496	21.84192	221.2	29.2	284.4269856
25.63488	21.01248	125.2	44	211.4087904
25.98048	24.76224	169	80.4	154.3116096
16.1568	15.37056	108.6	105.6	143.7321888
4.50144	18.81792	16.6	115.4	55.5410304
5.08896	22.30848	153.9	90	63.7851456
2.31552	23.342688	34.8	64.6	53.1477504
6.22944	25.24608	170.2	39.4	81.7681824
20.02752	11.15424	131.2	14.3	144.1989216
28.84896	14.67072	194.5	11	215.3447424
24.20064	5.10624	126.4	7.7	239.3178912
36.74596278	26.36928	153.1	18.2	314.8162848
22.69728	13.97088	137.9	28	213.7377888
11.55168	6.35904	40.3	45.4	117.2150784
7.74144	6.45408	105.6	77.1	55.8328896
8.23392	6.4368	127.9	93	46.9504512
13.50432	21.13344	115.1	101.2	77.1645312
5.55552	14.32512	60.5	99.6	46.4774112
3.24	25.62624	82.3	67.5	57.5352288
5.46912	29.0736	117.1	32.2	61.455024
6.3936	7.19712	73.9	12.7	37.9440288
22.99104	14.86944	152.3	6.8	121.3017984
42.0768	31.95072	177.3	7.7	58.4921952
17.57376	8.14752	70.4	9.3	22.7110176
21.20256	15.3792	149.9	39.5	147.4415136
12.21696	10.94688	26.4	55.3	104.7377088
15.05952	13.199328	162.6	79.8	118.8756
18.80928	19.990368	179.2	98.3	200.7373536
7.62048	28.13184	75.9	108.1	127.635696
4.17312	26.12736	63.7	99.2	88.8241248
4.02624	7.46496	116.9	64.5	77.7236256
23.72544	0	258	33.8	180.4866624
18.67104	0.66528	77.7	15.7	149.6071296
44.90208	13.57344	245.6	8.2	365.6827296
35.66592	25.50528	149.3	12.5	372.6506304
14.78304	5.79744	28.2	16	141.3755424
18.60192	7.15392	139.6	27.3	133.5172032
12.07872	8.04384	24.6	50.7	112.5439488
7.35264	6.0912	81.6	88.4	65.0383776
4.8816	5.71968	108.1	109	46.7387712
2.87712	16.06176	79.1	125.6	48.072528
2.77344	21.36672	81.7	95	49.5740736
2.18592	18.6624	102.1	72.6	48.5159328
13.76352	26.93952	169.9	34.9	94.7471904
13.57344	6.7392	121.3	18.3	69.539904
49.08384	21.54816	260.6	9.4	308.7012384
27.38016	25.58304	136.8	11.9	200.0852928
24.74496	12.55392	116.9	8.9	192.7888992
19.53504	10.43712	78.4	30	166.689792
38.35296	29.51424	231.3	49.3	356.2847424
35.41536	32.3568	201.1	71.1	343.6230816
10.14336	13.05504	58.6	111.1	118.3668768
3.3696	17.21088	44.6	140.7	71.1692352
2.61792	18.803232	120	101.3	62.2647648
3.7152	22.26528	111.1	64.2	92.9972448
2.52288	18.04032	77.8	35.5	71.0383392
6.18624	2.18592	104	16	38.5825248
13.40064	2.65248	97.6	9.6	73.6729344
31.60512	10.22112	215.2	8.9	190.4660352
38.26660278	26.3952	131.5	10.5	277.4392128
12.41568	3.52512	76.6	26.2	89.1703296
9.19296	6.28992	17.9	54.6	81.4732128
7.46496	5.08032	121.3	67.8	65.1627936
10.20384	9.99648	88.7	101.9	91.2489408
3.05856	16.416	48.7	118	47.9373984
2.87712	19.72512	86.2	97.4	46.2535488
8.32032	23.21568	191.9	57.6	84.6734688
17.5392	32.41728	139.1	35.4	162.0654912
19.5264	10.51488	154.5	20.8	157.3522848
18.59328	11.58624	99.3	9.8	176.36616
18.60192	3.18816	107.5	5.6	149.9059872
20.27808	9.31392	61.3	13.7	165.7852704
15.79392	5.56416	98	23.6	121.731984
18.45504	14.07456	117.3	53.4	152.109792
18.85248	16.9776	137.7	79.2	192.293136
7.67232	8.10432	110.6	96	68.1225984
3.86208	17.16768	49.5	120.7	52.2251712
2.48832	16.358976	56.1	95.3	49.2466176
1.22688	21.48768	23.2	72.1	45.9265248
1.14912	16.3728	31.7	39.6	36.9144
2.58336	5.84928	99.3	10.1	22.6963296
3.98304	2.09952	75.4	10.8	25.3604736
22.30848	0.85536	203.1	8.7	117.8674848
10.38528	2.34144	75	4.6	77.3121024
17.8848	2.64384	131.6	27.8	154.9810368
39.50208	17.86752	182.1	39.3	333.5806368
18.55008	19.85472	128.8	88.5	188.694576
7.61184	8.5104	40.8	110.1	87.3358848
2.47104	18.77472	33.1	119.6	56.029536
2.6784	15.96672	107	96.5	48.7862784
3.56832	21.320928	120.4	63	63.135504
4.11264	20.145888	108.8	40.7	61.4591712
12.16512	13.23648	110.5	17	75.860928
22.43808	16.07904	167.9	10.2	138.869424
25.8768	11.11104	59.9	2.6	163.8530208
19.1376	2.36736	120.6	12.1	118.1268576
19.99296	2.70432	94.7	22.4	141.9196032
16.10496	9.8496	50.4	61.7	129.8172096
14.76576	11.73312	159	73.4	105.8912352
25.0128	21.1248	204.5	94.9	153.6410592
12.32928	23.04288	137.9	114.5	143.491824
5.41728	15.11136	45.6	97.8	73.199376
4.99392	14.92128	117.9	73.3	54.556416
11.4048	29.78208	160.9	38.7	119.6112096
15.88896	22.95648	124.5	15.6	153.8115264
18.36	10.59264	84.7	10.6	176.21496
36.14976	19.7856	237.4	13.9	318.415536
38.12836278	27.50112	161.2	13.5	370.20672
31.15584	18.55872	162.7	27.9	248.3879904
15.02496	11.30976	46	59.7	134.693712
17.86752	14.67072	194.8	87.7	180.8822016
8.05248	7.76736	55.3	104.2	86.282928
6.15168	11.90592	117.2	111.9	90.2343456
1.45152	26.423712	28.7	102.7	71.1916128
2.28096	17.8848	100.2	63.1	58.6568736
5.78016	27.44928	131.9	39.6	88.9217568
4.64832	6.10848	70.4	14.7	43.3315008
21.46176	3.93984	122.3	9.9	131.9112864
9.91872	2.51424	44.1	11.4	67.2484032
9.18432	0.9072	96.7	17.9	57.6906624
19.01664	1.56816	98.8	41.1	127.1426976
23.69952	7.0848	178.2	47	225.4153536
10.5408	7.93152	67.3	103.3	93.0462336
3.77568	7.06752	42.4	106.9	35.779104
5.67648	16.848	125.2	124.6	52.6784256
1.57248	10.704096	39	104.5	33.9367104
1.0368	18.814464	65.5	65.8	40.1029056
1.61568	21.432384	83	39.4	43.3786752
3.9744	12.76992	71.4	16.1	37.8291168
9.45216	0	112.2	12.1	35.256384
8.47584	0.432	91.8	12.5	35.6237568
33.83424	1.58112	234.8	23.3	147.7553184
16.70112	1.75392	33.9	37.8	94.7420928
9.936	4.300128	93.4	48.9	59.38704
9.51264	6.105888	112.7	91.3	43.8011712
10.584	10.110528	138.6	102	44.3140416
4.76064	19.233504	47.9	122.4	41.3092224
1.74528	16.066944	81.3	112.3	32.009904
1.84896	20.14848	82.5	62.3	42.348096
7.69824	21.762432	187.3	40.4	52.528176
21.39264	26.785728	151.8	15	140.3474688
18.08352	7.743168	118.9	6.7	133.8706656
28.9872	16.231968	95	8.7	233.341344
11.6208	2.30688	68.6	11.5	89.2172448
14.00544	5.256576	69.1	39.5	94.3223616
7.6464	5.345568	81.1	48.7	46.092672
8.11296	7.305984	28.7	76.4	49.017312
4.67424	13.808448	98.6	96.8	39.361248
1.3824	19.882368	56.5	125.8	36.7730496
1.58976	26.266464	41	113.5	40.2922944
2.88576	1.029024	116.3	73.4	31.3537824
4.25952	4.351104	85.9	33.4	35.3806272
12.95136	7.852032	150.1	15.5	69.7514112
14.33376	1.149984	101.1	7.9	66.6772128
10.9728	0	23.1	8.2	36.4182912
17.53924278	0	99.4	15.9	68.6796192
16.86528	0	123.4	32.5	58.1732064
17.26272	0	77.2	53.7	86.1327648
8.62272	0.182304	64.7	99.1	34.8398496
7.31808	1.988928	126.9	102.9	42.8786784
5.0544	12.78288	89.4	120.4	53.033616
3.76704	14.966208	115.2	108.6	47.9199456
3.61152	13.916448	73	62.5	41.6942208
9.27936	24.561792	149.6	29.4	70.7226336
36.288	25.229664	243.3	18.3	191.633472
25.72128	18.097344	86.6	10.2	207.7722144
17.99712	0.828576	123	14.1	116.1031968
11.8368	0.70848	15.3	12.4	80.5032
5.95296	2.49696	19.4	33	39.3077664
9.46944	5.133888	118.3	58.7	48.3728544
6.32448	5.785344	92.8	90.1	45.7581312
10.16064	5.798304	151.9	110.9	46.4634144
5.12352	18.06624	70.3	111.6	52.1295264
2.36736	14.049504	34.8	102.1	36.2421216
5.832	17.52192	190.8	59.1	77.8994496
23.69952	31.08672	214.8	32.9	192.267648
8.52768	22.04928	44.2	11.8	74.5034112
32.80608	6.348672	254	10.6	197.2069632
57.2832	32.00256	222.8	10.7	405.9246528
28.06272	23.13792	121	16.3	243.9056448
19.7424	10.27296	84.5	40.1	149.3952768
20.8224	19.15488	143.4	47.7	212.5390752
12.86496	10.03104	132.6	87.8	103.9187232
9.91008	8.10432	133.8	108.8	86.8987008
6.48	18.68832	81	133.2	62.3252448
6.98112	19.83744	91.6	104.9	62.5123872
8.77824	28.4688	151.1	59.5	90.1094976
9.12384	24.2352	118.4	37.3	81.9755424
16.26048	8.57952	95.3	21	118.0057248
19.01664	3.6072	168	11.9	110.7590112
48.00384	27.15552	258	10.2	349.2877248
38.71584	21.89376	176.6	19.1	311.5261728
33.7824	0.9072	161.6	27.9	290.3746752
18.82656	8.84304	93.7	52.7	168.701616
21.1248	20.44224	127	89.6	175.0808736
8.99424	6.5232	38.5	101.5	65.1811104
5.71968	14.87808	64.6	131.4	55.7248032
2.94624	21.17664	36.1	107.5	62.8286112
4.6656	19.9584	154.4	56.4	88.8643872
4.30272	20.44224	63.1	44.9	84.009744
5.89248	7.00704	73.5	15.8	48.7107648
13.176	3.30048	145.6	9.2	88.029072
17.22816	1.894752	82.1	13.6	135.2261952
18.35136	1.01088	127.9	10.7	161.0316288
13.19328	3.61152	19.2	29.5	82.6924032
6.10848	5.08896	36.8	58	40.0003488
16.00128	4.38912	197.2	80.2	46.6498656
10.22112	6.61824	27.8	113.4	44.6317344
5.79744	19.224	69.4	115.5	42.5043936
3.36096	16.5888	71.3	97.7	40.5631584
2.47968	13.38336	51.5	56.2	22.9903488
3.79296	11.94048	104.1	35.2	39.7590336
20.88288	15.54336	281.1	14.5	115.0793568
21.7728	14.50656	60.3	9	180.2303136
8.86464	4.38048	37.8	9.4	78.3433728
14.43744	8.85168	151.4	19.6	111.0182976
12.51936	12.45888	23.1	39	108.8468064
5.29632	5.66784	51.2	55.1	36.0306144
9.88416	5.46912	131	91.2	52.4669184
7.66368	5.59872	185.2	102.8	39.1419648
11.26656	6.97248	86.9	115.1	73.6669728
5.0544	8.58816	114.5	116	46.861632
4.17312	10.423296	57.7	68.6	51.1042176
5.4	9.86688	98.7	37	45.5826528
10.18656	11.657088	158.9	18.3	90.0906624
20.2608	14.367456	147.2	10.3	138.3403104
32.00256	6.405696	152	10.3	221.1312096
10.52352	2.16	34.5	18.5	62.9215776
12.37248	2.628288	61	34.1	63.2232864
32.95296	22.413888	299.6	49.3	267.5280096
21.89376	19.316448	51.5	93.5	165.2539104
8.60544	6.304608	82.8	109.6	50.5047744
4.76928	11.575008	69.6	113.2	39.7622304
3.43008	12.03984	64.7	105.9	41.0152032
5.5728	18.021312	156.4	62.1	60.9200352
11.94912	24.802848	181.1	33.2	73.3248288
21.14208	9.036576	99.5	11.7	83.1553344
14.69664	3.144096	64	9.6	98.2902816
23.44896	5.076	142.5	12	153.4600512
48.88512	18.779904	198	12	277.0192224
37.30752	34.280928	131.1	35.1	305.938512
16.7184	10.423296	106.8	54.3	115.4469888
12.98592	6.758208	116.9	98.7	91.5286176
8.41536	6.902496	81.3	103.8	52.735968
4.57056	16.2432	58.8	123.8	61.618752
2.92032	15.574464	62.4	104	54.4234464
3.33504	18.084384	152.5	72.9	54.0357696
5.08032	21.829824	85.2	36.8	76.9781664
5.26176	1.88352	63.6	13.1	49.4087904
36.45216	3.645216	273.4	9.3	234.1209312
23.50944	12.280896	57.3	9	178.0417152
32.54688	7.526304	188.5	18.6	210.2350464
20.98656	7.437312	66.3	31.3	170.9456832
11.37024	8.452512	102.1	55.7	122.5639296
7.65504	9.109152	97.1	95.9	88.815744
5.63328	7.02432	77.5	115.6	71.9345664
7.4304	13.146624	186.7	106	108.5813856
3.68928	15.75072	84	105.8	85.6110816
4.41504	16.028928	124	66.5	74.1283488
9.33984	26.631072	135.6	35.9	107.5417344
29.09952	14.954112	222.2	17.4	208.1472768
17.44416	20.569248	82.6	13.6	160.4415168
18.25632	5.813856	128.1	11.8	171.343296
18.6624	6.70032	85.9	14.9	139.4395776
38.6208	25.53552	236.6	37.8	388.927008
28.79712	29.519424	197.9	45.5	265.9179456
22.04928	29.48832	99.7	97.3	280.225872
8.5104	28.033344	80.3	106.2	87.0791904
10.152	28.014336	122.6	119.4	84.4121088
6.264	5.596992	114.9	105	60.5058336
8.26848	5.096736	125.9	54.7	54.1237248
8.36352	0	95.1	44.9	69.0311808
10.51488	0	123.9	12.8	57.45168
20.59776	0	108.7	5.9	131.0266368
20.29536	2.87712	76.8	12.9	163.5529536
27.8208	4.45824	170.8	18.9	171.4905216
26.19648	14.82624	70.9	37.9	198.4168224
7.95744	5.37408	26	57.4	59.5050624
5.79744	5.60736	76.8	83.6	50.0724288
4.5792	5.3136	77.2	118.1	39.9069504
3.49056	13.78944	78.7	113.9	44.040672
2.85984	13.05504	108.1	99	51.4584576
1.89216	16.0704	40.3	61.6	60.6749184
4.85568	22.23936	141.1	36.7	74.1794112
23.39712	14.42016	231.4	18.7	196.5059136
22.14432	10.223712	168.1	12.4	176.6962944
29.86848	18.906048	148.9	7.8	286.501104
21.07296	10.304928	62.7	12.2	203.0349888
11.72448	4.614624	44	41.3	89.3149632
6.12576	6.025536	67.8	61.3	52.5120192
5.03712	6.565536	74	92.9	49.408704
2.9808	6.405696	45.1	136.1	37.1628
2.09952	10.958112	66	129.3	44.2764576
1.2528	13.22784	49.8	130.7	38.1424032
1.3824	11.650176	61.8	66.8	40.1393664
4.1472	4.262112	184.9	31.4	41.2275744
6.48864	7.329312	97.5	18.6	47.7855936
18.84384	1.328832	140	10	96.3586368
35.208	16.646688	254.9	9.6	337.4178336
19.25856	11.359872	27.1	14.9	167.3443584
10.67904	3.349728	59.8	30.3	80.0424288
9.18432	5.509728	97.6	53.7	71.1382176
10.33344	5.81904	86.7	85.2	102.2680512
5.08032	2.800224	51.8	112.1	44.334864
3.024	11.99232	70.8	115.7	45.4846752
4.87296	13.093056	175.7	102.5	71.6141952
2.92032	19.099584	36.1	68.5	51.4111104
7.32672	20.499264	172.8	40.8	57.3576768
11.24928	15.814656	87.6	14.7	84.33288
19.5264	4.971456	124.2	8.6	120.0261888
22.47264	7.800192	107.6	9.2	173.3691168
20.25216	9.314784	103.8	8.2	164.5810272
14.11776	2.998944	71.8	34.3	110.8107648
16.14816	9.07632	114.9	57.3	151.7839776
12.41568	8.595072	69.3	92.2	76.248
5.1408	5.789664	51.2	123.6	28.2305952
3.47328	13.455936	82.2	121.5	40.9154112
2.01312	16.64064	26.3	99.2	35.8911648
1.77984	17.408736	45.9	69.1	32.7647808
1.96128	18.525888	56.9	44.2	29.2508928
2.71296	6.191424	102.1	14.9	23.4573408
8.93376	5.920992	141.3	6.7	51.3932256
12.56256	2.382912	78.1	8.7	85.6540224
16.77024	1.677024	128.6	9.7	125.551728
33.7824	5.459616	218.4	30.2	325.2635136
19.81152	18.61488	76	55	173.9986272
11.29248	7.446816	123.1	87.7	77.0367456
6.44544	6.9768	63.2	119.8	37.7886816
3.24	15.470784	45.8	146.1	38.397456
5.89248	20.920032	190.5	88	58.071168
4.47552	20.173536	102.5	74.2	37.8520992
12.58848	32.000832	145.1	44	106.2474624
17.95392	12.356064	155.9	19.4	103.5887616
15.26688	12.062304	74.3	10.9	122.2458048
24.6672	0.063936	162.1	12.3	161.211168
25.59168	0	169.6	20.2	218.6778816
33.32448	0	163.3	31.6	256.0793184
11.34432	0	28.5	77.6	89.835264
13.96224	0	178.7	93.3	53.7100416
12.58848	0	145	110.1	64.743408
15.44832	14.540256	170.3	110.1	76.1276448
13.25376	6.342624	139.8	94.4	106.735104
8.86464	0	90.3	58.3	68.6994048
6.31584	0	36	36.1	80.1982944
6.14304	0	83.8	13.6	49.9450752
21.1248	0	142.3	9.9	149.6760768
